,artId,external relations_y,freedom and democracy_y,political system_y,economy_y,welfare and quality of life_y,fabric of society_y,social groups_y,orientation,group,vote,Âge,Genre_F,Genre_H,District_Brig,District_Conthey,District_Entremont,District_Goms,District_Hérens,District_Leuk,District_Martigny,District_Monthey,District_Sierre,District_Sion,District_St-Maurice,District_Visp,District_Westlich Raron,District_Östlich Raron
503,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,D,aucun,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
504,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
507,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,D,aucun,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,G,aucun,76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
509,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,D,aucun,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,D,aucun,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
511,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,G,aucun,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
512,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,G,aucun,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
514,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,D,aucun,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
516,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,G,aucun,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
518,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,G,aucun,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,503,0.0,0.0,0.1,99.8,0.0,0.0,0.0,-0.22701316298877275,CD,aucun,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
520,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,oui,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
522,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
525,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
526,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
527,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
529,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
530,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
531,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
534,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
536,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
537,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,oui,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,abst,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
539,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,non,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,non,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
541,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
542,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
543,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
545,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
546,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
549,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
551,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
553,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
554,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
556,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
557,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
558,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,oui,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
560,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
561,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
563,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
566,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
567,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,57,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,oui,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
578,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,oui,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
581,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
583,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
584,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
585,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
586,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
587,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
588,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
589,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
590,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
591,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
593,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
594,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
595,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
596,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
597,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
601,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
603,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
604,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
606,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
607,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
608,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
609,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
611,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
612,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
613,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
615,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
616,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
617,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
618,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
619,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,non,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
620,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
621,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,oui,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
623,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
624,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
625,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,non,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
627,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
629,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
630,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,non,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
631,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
632,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,oui,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
633,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
634,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
635,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
636,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,aucun,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
637,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
638,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
639,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
641,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
643,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
645,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,G,aucun,76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
646,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
647,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,D,aucun,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
648,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
649,418,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5938959865789134,CD,aucun,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,oui,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
651,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
652,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,oui,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
653,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,oui,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,oui,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
656,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,oui,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
657,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,oui,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
658,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
659,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,oui,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
660,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
661,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,abst,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,abst,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
663,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
664,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,non,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,non,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
666,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,non,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
667,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
668,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,abst,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
669,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,G,non,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,oui,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
671,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,CD,abst,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
672,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,oui,74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,416,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.6299232158988256,D,non,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
